spk0091_0000130.wav,aaa,none,bonafide
spk0092_0000131.wav,aaa,none,bonafide
spk0092_0000132.wav,aaa,none,bonafide
spk0092_0000133.wav,aaa,none,bonafide
spk0092_0000134.wav,aaa,none,bonafide
spk0092_0000135.wav,aaa,none,bonafide
spk0092_0000136.wav,aaa,none,bonafide
spk0092_0000137.wav,aaa,none,bonafide
spk0092_0000138.wav,aaa,none,bonafide
spk0092_0000139.wav,aaa,none,bonafide
spk0092_0000140.wav,aaa,none,bonafide
spk0093_0000141.wav,aaa,none,bonafide
spk0093_0000142.wav,aaa,none,bonafide
spk0093_0000143.wav,aaa,none,bonafide
spk0093_0000144.wav,aaa,none,bonafide
spk0093_0000145.wav,aaa,none,bonafide
spk0093_0000146.wav,aaa,none,bonafide
spk0093_0000147.wav,aaa,none,bonafide
spk0093_0000148.wav,aaa,none,bonafide
spk0093_0000149.wav,aaa,none,bonafide
spk0093_0000150.wav,aaa,none,bonafide
spk0094_0000151.wav,aaa,none,bonafide
spk0094_0000152.wav,aaa,none,bonafide
spk0094_0000153.wav,aaa,none,bonafide
spk0094_0000154.wav,aaa,none,bonafide
spk0094_0000155.wav,aaa,none,bonafide
spk0094_0000156.wav,aaa,none,bonafide
spk0094_0000157.wav,aaa,none,bonafide
spk0094_0000158.wav,aaa,none,bonafide
spk0094_0000159.wav,aaa,none,bonafide
spk0094_0000160.wav,aaa,none,bonafide
spk0095_0000161.wav,aaa,none,bonafide
spk0095_0000162.wav,aaa,none,bonafide
spk0095_0000163.wav,aaa,none,bonafide
spk0095_0000164.wav,aaa,none,bonafide
spk0095_0000165.wav,aaa,none,bonafide
spk0095_0000166.wav,aaa,none,bonafide
spk0095_0000167.wav,aaa,none,bonafide
spk0095_0000168.wav,aaa,none,bonafide
spk0095_0000169.wav,aaa,none,bonafide
spk0095_0000170.wav,aaa,none,bonafide
spk0096_0000171.wav,aaa,none,bonafide
spk0096_0000172.wav,aaa,none,bonafide
spk0096_0000173.wav,aaa,none,bonafide
spk0096_0000174.wav,aaa,none,bonafide
spk0096_0000175.wav,aaa,none,bonafide
spk0096_0000176.wav,aaa,none,bonafide
spk0096_0000177.wav,aaa,none,bonafide
spk0096_0000178.wav,aaa,none,bonafide
spk0096_0000179.wav,aaa,none,bonafide
spk0096_0000180.wav,aaa,none,bonafide
spk0097_0000181.wav,aaa,none,bonafide
spk0097_0000182.wav,aaa,none,bonafide
spk0097_0000183.wav,aaa,none,bonafide
spk0097_0000184.wav,aaa,none,bonafide
spk0097_0000185.wav,aaa,none,bonafide
spk0097_0000186.wav,aaa,none,bonafide
spk0097_0000187.wav,aaa,none,bonafide
spk0097_0000188.wav,aaa,none,bonafide
spk0097_0000189.wav,aaa,none,bonafide
spk0097_0000190.wav,aaa,none,bonafide
spk0098_0000191.wav,aaa,none,bonafide
spk0098_0000192.wav,aaa,none,bonafide
spk0098_0000193.wav,aaa,none,bonafide
spk0098_0000194.wav,aaa,none,bonafide
spk0098_0000195.wav,aaa,none,bonafide
spk0098_0000196.wav,aaa,none,bonafide
spk0098_0000197.wav,aaa,none,bonafide
spk0098_0000198.wav,aaa,none,bonafide
spk0098_0000199.wav,aaa,none,bonafide
spk0098_0000200.wav,aaa,none,bonafide
spk0079_0000201.wav,aab,none,bonafide
spk0079_0000202.wav,aab,none,bonafide
spk0079_0000203.wav,aab,none,bonafide
spk0079_0000204.wav,aab,none,bonafide
spk0079_0000205.wav,aab,none,bonafide
spk0079_0000206.wav,aab,none,bonafide
spk0079_0000207.wav,aab,none,bonafide
spk0079_0000208.wav,aab,none,bonafide
spk0079_0000209.wav,aab,none,bonafide
spk0079_0000210.wav,aab,none,bonafide
spk0080_0000211.wav,aab,none,bonafide
spk0080_0000212.wav,aab,none,bonafide
spk0080_0000213.wav,aab,none,bonafide
spk0080_0000214.wav,aab,none,bonafide
spk0080_0000215.wav,aab,none,bonafide
spk0080_0000216.wav,aab,none,bonafide
spk0080_0000217.wav,aab,none,bonafide
spk0080_0000218.wav,aab,none,bonafide
spk0080_0000219.wav,aab,none,bonafide
spk0080_0000220.wav,aab,none,bonafide
spk0081_0000221.wav,aab,none,bonafide
spk0081_0000222.wav,aab,none,bonafide
spk0081_0000223.wav,aab,none,bonafide
spk0081_0000224.wav,aab,none,bonafide
spk0081_0000225.wav,aab,none,bonafide
spk0081_0000226.wav,aab,none,bonafide
spk0081_0000227.wav,aab,none,bonafide
spk0081_0000228.wav,aab,none,bonafide
spk0081_0000229.wav,aab,none,bonafide
spk0081_0000230.wav,aab,none,bonafide
spk0082_0000231.wav,aab,none,bonafide
spk0082_0000232.wav,aab,none,bonafide
spk0082_0000233.wav,aab,none,bonafide
spk0082_0000234.wav,aab,none,bonafide
spk0082_0000235.wav,aab,none,bonafide
spk0082_0000236.wav,aab,none,bonafide
spk0082_0000237.wav,aab,none,bonafide
spk0082_0000238.wav,aab,none,bonafide
spk0082_0000239.wav,aab,none,bonafide
spk0082_0000240.wav,aab,none,bonafide
spk0083_0000241.wav,aab,none,bonafide
spk0083_0000242.wav,aab,none,bonafide
spk0083_0000243.wav,aab,none,bonafide
spk0083_0000244.wav,aab,none,bonafide
spk0083_0000245.wav,aab,none,bonafide
spk0083_0000246.wav,aab,none,bonafide
spk0083_0000247.wav,aab,none,bonafide
spk0083_0000248.wav,aab,none,bonafide
spk0083_0000249.wav,aab,none,bonafide
spk0083_0000250.wav,aab,none,bonafide
spk0084_0000251.wav,aab,none,bonafide
spk0084_0000252.wav,aab,none,bonafide
spk0084_0000253.wav,aab,none,bonafide
spk0084_0000254.wav,aab,none,bonafide
spk0084_0000255.wav,aab,none,bonafide
spk0084_0000256.wav,aab,none,bonafide
spk0084_0000257.wav,aab,none,bonafide
spk0084_0000258.wav,aab,none,bonafide
spk0084_0000259.wav,aab,none,bonafide
spk0084_0000260.wav,aab,none,bonafide
spk0085_0000261.wav,aab,none,bonafide
spk0085_0000262.wav,aab,none,bonafide
spk0085_0000263.wav,aab,none,bonafide
spk0085_0000264.wav,aab,none,bonafide
spk0085_0000265.wav,aab,none,bonafide
spk0085_0000266.wav,aab,none,bonafide
spk0085_0000267.wav,aab,none,bonafide
spk0085_0000268.wav,aab,none,bonafide
spk0085_0000269.wav,aab,none,bonafide
spk0085_0000270.wav,aab,none,bonafide
spk0086_0000271.wav,aab,none,bonafide
spk0086_0000272.wav,aab,none,bonafide
spk0086_0000273.wav,aab,none,bonafide
spk0086_0000274.wav,aab,none,bonafide
spk0086_0000275.wav,aab,none,bonafide
spk0086_0000276.wav,aab,none,bonafide
spk0086_0000277.wav,aab,none,bonafide
spk0086_0000278.wav,aab,none,bonafide
spk0086_0000279.wav,aab,none,bonafide
spk0086_0000280.wav,aab,none,bonafide
spk0087_0000281.wav,aab,none,bonafide
spk0087_0000282.wav,aab,none,bonafide
spk0087_0000283.wav,aab,none,bonafide
spk0087_0000284.wav,aab,none,bonafide
spk0087_0000285.wav,aab,none,bonafide
spk0087_0000286.wav,aab,none,bonafide
spk0087_0000287.wav,aab,none,bonafide
spk0087_0000288.wav,aab,none,bonafide
spk0087_0000289.wav,aab,none,bonafide
spk0087_0000290.wav,aab,none,bonafide
spk0088_0000291.wav,aab,none,bonafide
spk0088_0000292.wav,aab,none,bonafide
spk0088_0000293.wav,aab,none,bonafide
spk0088_0000294.wav,aab,none,bonafide
spk0088_0000295.wav,aab,none,bonafide
spk0088_0000296.wav,aab,none,bonafide
spk0088_0000297.wav,aab,none,bonafide
spk0088_0000298.wav,aab,none,bonafide
spk0088_0000299.wav,aab,none,bonafide
spk0088_0000300.wav,aab,none,bonafide
spk0089_0000301.wav,aab,none,bonafide
spk0089_0000302.wav,aab,none,bonafide
spk0089_0000303.wav,aab,none,bonafide
spk0089_0000304.wav,aab,none,bonafide
spk0089_0000305.wav,aab,none,bonafide
spk0089_0000306.wav,aab,none,bonafide
spk0089_0000307.wav,aab,none,bonafide
spk0089_0000308.wav,aab,none,bonafide
spk0089_0000309.wav,aab,none,bonafide
spk0089_0000310.wav,aab,none,bonafide
spk0090_0000311.wav,aab,none,bonafide
spk0090_0000312.wav,aab,none,bonafide
spk0090_0000313.wav,aab,none,bonafide
spk0090_0000314.wav,aab,none,bonafide
spk0090_0000315.wav,aab,none,bonafide
spk0090_0000316.wav,aab,none,bonafide
spk0090_0000317.wav,aab,none,bonafide
spk0090_0000318.wav,aab,none,bonafide
spk0090_0000319.wav,aab,none,bonafide
spk0090_0000320.wav,aab,none,bonafide
spk0091_0000321.wav,aab,none,bonafide
spk0091_0000322.wav,aab,none,bonafide
spk0091_0000323.wav,aab,none,bonafide
spk0091_0000324.wav,aab,none,bonafide
spk0091_0000325.wav,aab,none,bonafide
spk0091_0000326.wav,aab,none,bonafide
spk0091_0000327.wav,aab,none,bonafide
spk0091_0000328.wav,aab,none,bonafide
spk0091_0000329.wav,aab,none,bonafide
spk0091_0000330.wav,aab,none,bonafide
spk0092_0000331.wav,aab,none,bonafide
spk0092_0000332.wav,aab,none,bonafide
spk0092_0000333.wav,aab,none,bonafide
spk0092_0000334.wav,aab,none,bonafide
spk0092_0000335.wav,aab,none,bonafide
spk0092_0000336.wav,aab,none,bonafide
spk0092_0000337.wav,aab,none,bonafide
spk0092_0000338.wav,aab,none,bonafide
spk0092_0000339.wav,aab,none,bonafide
spk0092_0000340.wav,aab,none,bonafide
spk0093_0000341.wav,aab,none,bonafide
spk0093_0000342.wav,aab,none,bonafide
spk0093_0000343.wav,aab,none,bonafide
spk0093_0000344.wav,aab,none,bonafide
spk0093_0000345.wav,aab,none,bonafide
spk0093_0000346.wav,aab,none,bonafide
spk0093_0000347.wav,aab,none,bonafide
spk0093_0000348.wav,aab,none,bonafide
spk0093_0000349.wav,aab,none,bonafide
spk0093_0000350.wav,aab,none,bonafide
spk0094_0000351.wav,aab,none,bonafide
spk0094_0000352.wav,aab,none,bonafide
spk0094_0000353.wav,aab,none,bonafide
spk0094_0000354.wav,aab,none,bonafide
spk0094_0000355.wav,aab,none,bonafide
spk0094_0000356.wav,aab,none,bonafide
spk0094_0000357.wav,aab,none,bonafide
spk0094_0000358.wav,aab,none,bonafide
spk0094_0000359.wav,aab,none,bonafide
spk0094_0000360.wav,aab,none,bonafide
spk0095_0000361.wav,aab,none,bonafide
spk0095_0000362.wav,aab,none,bonafide
spk0095_0000363.wav,aab,none,bonafide
spk0095_0000364.wav,aab,none,bonafide
spk0095_0000365.wav,aab,none,bonafide
spk0095_0000366.wav,aab,none,bonafide
spk0095_0000367.wav,aab,none,bonafide
spk0095_0000368.wav,aab,none,bonafide
spk0095_0000369.wav,aab,none,bonafide
spk0095_0000370.wav,aab,none,bonafide
spk0096_0000371.wav,aab,none,bonafide
spk0096_0000372.wav,aab,none,bonafide
spk0096_0000373.wav,aab,none,bonafide
spk0096_0000374.wav,aab,none,bonafide
spk0096_0000375.wav,aab,none,bonafide
spk0096_0000376.wav,aab,none,bonafide
spk0096_0000377.wav,aab,none,bonafide
spk0096_0000378.wav,aab,none,bonafide
spk0096_0000379.wav,aab,none,bonafide
spk0096_0000380.wav,aab,none,bonafide
spk0097_0000381.wav,aab,none,bonafide
spk0097_0000382.wav,aab,none,bonafide
spk0097_0000383.wav,aab,none,bonafide
spk0097_0000384.wav,aab,none,bonafide
spk0097_0000385.wav,aab,none,bonafide
spk0097_0000386.wav,aab,none,bonafide
spk0097_0000387.wav,aab,none,bonafide
spk0097_0000388.wav,aab,none,bonafide
spk0097_0000389.wav,aab,none,bonafide
spk0097_0000390.wav,aab,none,bonafide
spk0098_0000391.wav,aab,none,bonafide
spk0098_0000392.wav,aab,none,bonafide
spk0098_0000393.wav,aab,none,bonafide
spk0098_0000394.wav,aab,none,bonafide
spk0098_0000395.wav,aab,none,bonafide
spk0098_0000396.wav,aab,none,bonafide
spk0098_0000397.wav,aab,none,bonafide
spk0098_0000398.wav,aab,none,bonafide
spk0098_0000399.wav,aab,none,bonafide
spk0098_0000400.wav,aab,none,bonafide
spk0079_0000401.wav,aac,none,bonafide
spk0079_0000402.wav,aac,none,bonafide
spk0079_0000403.wav,aac,none,bonafide
spk0079_0000404.wav,aac,none,bonafide
spk0079_0000405.wav,aac,none,bonafide
spk0079_0000406.wav,aac,none,bonafide
spk0079_0000407.wav,aac,none,bonafide
spk0079_0000408.wav,aac,none,bonafide
spk0079_0000409.wav,aac,none,bonafide
spk0079_0000410.wav,aac,none,bonafide
spk0080_0000411.wav,aac,none,bonafide
spk0080_0000412.wav,aac,none,bonafide
spk0080_0000413.wav,aac,none,bonafide
spk0080_0000414.wav,aac,none,bonafide
spk0080_0000415.wav,aac,none,bonafide
spk0080_0000416.wav,aac,none,bonafide
spk0080_0000417.wav,aac,none,bonafide
spk0080_0000418.wav,aac,none,bonafide
spk0080_0000419.wav,aac,none,bonafide
spk0080_0000420.wav,aac,none,bonafide
spk0081_0000421.wav,aac,none,bonafide
spk0081_0000422.wav,aac,none,bonafide
spk0081_0000423.wav,aac,none,bonafide
spk0081_0000424.wav,aac,none,bonafide
spk0081_0000425.wav,aac,none,bonafide
spk0081_0000426.wav,aac,none,bonafide
spk0081_0000427.wav,aac,none,bonafide
spk0081_0000428.wav,aac,none,bonafide
spk0081_0000429.wav,aac,none,bonafide
spk0081_0000430.wav,aac,none,bonafide
spk0082_0000431.wav,aac,none,bonafide
spk0082_0000432.wav,aac,none,bonafide
spk0082_0000433.wav,aac,none,bonafide
spk0082_0000434.wav,aac,none,bonafide
spk0082_0000435.wav,aac,none,bonafide
spk0082_0000436.wav,aac,none,bonafide
spk0082_0000437.wav,aac,none,bonafide
spk0082_0000438.wav,aac,none,bonafide
spk0082_0000439.wav,aac,none,bonafide
spk0082_0000440.wav,aac,none,bonafide
spk0083_0000441.wav,aac,none,bonafide
spk0083_0000442.wav,aac,none,bonafide
spk0083_0000443.wav,aac,none,bonafide
spk0083_0000444.wav,aac,none,bonafide
spk0083_0000445.wav,aac,none,bonafide
spk0083_0000446.wav,aac,none,bonafide
spk0083_0000447.wav,aac,none,bonafide
spk0083_0000448.wav,aac,none,bonafide
spk0083_0000449.wav,aac,none,bonafide
spk0083_0000450.wav,aac,none,bonafide
spk0084_0000451.wav,aac,none,bonafide
spk0084_0000452.wav,aac,none,bonafide
spk0084_0000453.wav,aac,none,bonafide
spk0084_0000454.wav,aac,none,bonafide
spk0084_0000455.wav,aac,none,bonafide
spk0084_0000456.wav,aac,none,bonafide
spk0084_0000457.wav,aac,none,bonafide
spk0084_0000458.wav,aac,none,bonafide
spk0084_0000459.wav,aac,none,bonafide
spk0084_0000460.wav,aac,none,bonafide
spk0085_0000461.wav,aac,none,bonafide
spk0085_0000462.wav,aac,none,bonafide
spk0085_0000463.wav,aac,none,bonafide
spk0085_0000464.wav,aac,none,bonafide
spk0085_0000465.wav,aac,none,bonafide
spk0085_0000466.wav,aac,none,bonafide
spk0085_0000467.wav,aac,none,bonafide
spk0085_0000468.wav,aac,none,bonafide
spk0085_0000469.wav,aac,none,bonafide
spk0085_0000470.wav,aac,none,bonafide
spk0086_0000471.wav,aac,none,bonafide
spk0086_0000472.wav,aac,none,bonafide
spk0086_0000473.wav,aac,none,bonafide
spk0086_0000474.wav,aac,none,bonafide
spk0086_0000475.wav,aac,none,bonafide
spk0086_0000476.wav,aac,none,bonafide
spk0086_0000477.wav,aac,none,bonafide
spk0086_0000478.wav,aac,none,bonafide
spk0086_0000479.wav,aac,none,bonafide
spk0086_0000480.wav,aac,none,bonafide
spk0087_0000481.wav,aac,none,bonafide
spk0087_0000482.wav,aac,none,bonafide
spk0087_0000483.wav,aac,none,bonafide
spk0087_0000484.wav,aac,none,bonafide
spk0087_0000485.wav,aac,none,bonafide
spk0087_0000486.wav,aac,none,bonafide
spk0087_0000487.wav,aac,none,bonafide
spk0087_0000488.wav,aac,none,bonafide
spk0087_0000489.wav,aac,none,bonafide
spk0087_0000490.wav,aac,none,bonafide
spk0088_0000491.wav,aac,none,bonafide
spk0088_0000492.wav,aac,none,bonafide
spk0088_0000493.wav,aac,none,bonafide
spk0088_0000494.wav,aac,none,bonafide
spk0088_0000495.wav,aac,none,bonafide
spk0088_0000496.wav,aac,none,bonafide
spk0088_0000497.wav,aac,none,bonafide
spk0088_0000498.wav,aac,none,bonafide
spk0088_0000499.wav,aac,none,bonafide
spk0088_0000500.wav,aac,none,bonafide
spk0089_0000501.wav,aac,none,bonafide
spk0089_0000502.wav,aac,none,bonafide
spk0089_0000503.wav,aac,none,bonafide
spk0089_0000504.wav,aac,none,bonafide
spk0089_0000505.wav,aac,none,bonafide
spk0089_0000506.wav,aac,none,bonafide
spk0089_0000507.wav,aac,none,bonafide
spk0089_0000508.wav,aac,none,bonafide
spk0089_0000509.wav,aac,none,bonafide
spk0089_0000510.wav,aac,none,bonafide
spk0090_0000511.wav,aac,none,bonafide
spk0090_0000512.wav,aac,none,bonafide
spk0090_0000513.wav,aac,none,bonafide
spk0090_0000514.wav,aac,none,bonafide
spk0090_0000515.wav,aac,none,bonafide
spk0090_0000516.wav,aac,none,bonafide
spk0090_0000517.wav,aac,none,bonafide
spk0090_0000518.wav,aac,none,bonafide
spk0090_0000519.wav,aac,none,bonafide
spk0090_0000520.wav,aac,none,bonafide
spk0091_0000521.wav,aac,none,bonafide
spk0091_0000522.wav,aac,none,bonafide
spk0091_0000523.wav,aac,none,bonafide
spk0091_0000524.wav,aac,none,bonafide
spk0091_0000525.wav,aac,none,bonafide
spk0091_0000526.wav,aac,none,bonafide
spk0091_0000527.wav,aac,none,bonafide
spk0091_0000528.wav,aac,none,bonafide
spk0091_0000529.wav,aac,none,bonafide
spk0091_0000530.wav,aac,none,bonafide
spk0092_0000531.wav,aac,none,bonafide
spk0092_0000532.wav,aac,none,bonafide
spk0092_0000533.wav,aac,none,bonafide
spk0092_0000534.wav,aac,none,bonafide
spk0092_0000535.wav,aac,none,bonafide
spk0092_0000536.wav,aac,none,bonafide
spk0092_0000537.wav,aac,none,bonafide
spk0092_0000538.wav,aac,none,bonafide
spk0092_0000539.wav,aac,none,bonafide
spk0092_0000540.wav,aac,none,bonafide
spk0093_0000541.wav,aac,none,bonafide
spk0093_0000542.wav,aac,none,bonafide
spk0093_0000543.wav,aac,none,bonafide
spk0093_0000544.wav,aac,none,bonafide
spk0093_0000545.wav,aac,none,bonafide
spk0093_0000546.wav,aac,none,bonafide
spk0093_0000547.wav,aac,none,bonafide
spk0093_0000548.wav,aac,none,bonafide
spk0093_0000549.wav,aac,none,bonafide
spk0093_0000550.wav,aac,none,bonafide
spk0094_0000551.wav,aac,none,bonafide
spk0094_0000552.wav,aac,none,bonafide
spk0094_0000553.wav,aac,none,bonafide
spk0094_0000554.wav,aac,none,bonafide
spk0094_0000555.wav,aac,none,bonafide
spk0094_0000556.wav,aac,none,bonafide
spk0094_0000557.wav,aac,none,bonafide
spk0094_0000558.wav,aac,none,bonafide
spk0094_0000559.wav,aac,none,bonafide
spk0094_0000560.wav,aac,none,bonafide
spk0095_0000561.wav,aac,none,bonafide
spk0095_0000562.wav,aac,none,bonafide
spk0095_0000563.wav,aac,none,bonafide
spk0095_0000564.wav,aac,none,bonafide
spk0095_0000565.wav,aac,none,bonafide
spk0095_0000566.wav,aac,none,bonafide
spk0095_0000567.wav,aac,none,bonafide
spk0095_0000568.wav,aac,none,bonafide
spk0095_0000569.wav,aac,none,bonafide
spk0095_0000570.wav,aac,none,bonafide
spk0096_0000571.wav,aac,none,bonafide
spk0096_0000572.wav,aac,none,bonafide
spk0096_0000573.wav,aac,none,bonafide
spk0096_0000574.wav,aac,none,bonafide
spk0096_0000575.wav,aac,none,bonafide
spk0096_0000576.wav,aac,none,bonafide
spk0096_0000577.wav,aac,none,bonafide
spk0096_0000578.wav,aac,none,bonafide
spk0096_0000579.wav,aac,none,bonafide
spk0096_0000580.wav,aac,none,bonafide
spk0097_0000581.wav,aac,none,bonafide
spk0097_0000582.wav,aac,none,bonafide
spk0097_0000583.wav,aac,none,bonafide
spk0097_0000584.wav,aac,none,bonafide
spk0097_0000585.wav,aac,none,bonafide
spk0097_0000586.wav,aac,none,bonafide
spk0097_0000587.wav,aac,none,bonafide
spk0097_0000588.wav,aac,none,bonafide
spk0097_0000589.wav,aac,none,bonafide
spk0097_0000590.wav,aac,none,bonafide
spk0098_0000591.wav,aac,none,bonafide
spk0098_0000592.wav,aac,none,bonafide
spk0098_0000593.wav,aac,none,bonafide
spk0098_0000594.wav,aac,none,bonafide
spk0098_0000595.wav,aac,none,bonafide
spk0098_0000596.wav,aac,none,bonafide
spk0098_0000597.wav,aac,none,bonafide
spk0098_0000598.wav,aac,none,bonafide
spk0098_0000599.wav,aac,none,bonafide
spk0098_0000600.wav,aac,none,bonafide
spk0079_0000601.wav,aba,none,bonafide
spk0079_0000602.wav,aba,none,bonafide
spk0079_0000603.wav,aba,none,bonafide
spk0079_0000604.wav,aba,none,bonafide
spk0079_0000605.wav,aba,none,bonafide
spk0079_0000606.wav,aba,none,bonafide
spk0079_0000607.wav,aba,none,bonafide
spk0079_0000608.wav,aba,none,bonafide
spk0079_0000609.wav,aba,none,bonafide
spk0079_0000610.wav,aba,none,bonafide
spk0080_0000611.wav,aba,none,bonafide
spk0080_0000612.wav,aba,none,bonafide
spk0080_0000613.wav,aba,none,bonafide
spk0080_0000614.wav,aba,none,bonafide
spk0080_0000615.wav,aba,none,bonafide
spk0080_0000616.wav,aba,none,bonafide
spk0080_0000617.wav,aba,none,bonafide
spk0080_0000618.wav,aba,none,bonafide
spk0080_0000619.wav,aba,none,bonafide
spk0080_0000620.wav,aba,none,bonafide
spk0081_0000621.wav,aba,none,bonafide
spk0081_0000622.wav,aba,none,bonafide
spk0081_0000623.wav,aba,none,bonafide
spk0081_0000624.wav,aba,none,bonafide
spk0081_0000625.wav,aba,none,bonafide
spk0081_0000626.wav,aba,none,bonafide
spk0081_0000627.wav,aba,none,bonafide
